anio,mes,departamento,pais_origen,vnr_origen,vnr_total_depto
2019,2,TOLIMA,Emiratos Árabes Unidos,1.0,342.0
2019,2,TOLIMA,Filipinas,1.0,342.0
2019,2,TOLIMA,Ghana,1.0,342.0
2019,2,TOLIMA,Grecia,1.0,342.0
2019,2,TOLIMA,Guatemala,1.0,342.0
2019,2,TOLIMA,Haití,1.0,342.0
2019,2,TOLIMA,India,1.0,342.0
2019,2,TOLIMA,Irlanda,1.0,342.0
2019,2,TOLIMA,Nicaragua,1.0,342.0
2019,2,TOLIMA,Taiwán,1.0,342.0
2019,2,TOLIMA,Uruguay,1.0,342.0
2019,3,TOLIMA,Estados Unidos,147.0,493.0
2019,3,TOLIMA,México,59.0,493.0
2019,3,TOLIMA,Brasil,45.0,493.0
2019,3,TOLIMA,Ecuador,29.0,493.0
2019,3,TOLIMA,España,23.0,493.0
2019,3,TOLIMA,Perú,22.0,493.0
2019,3,TOLIMA,Canadá,21.0,493.0
2019,3,TOLIMA,Panamá,21.0,493.0
2019,3,TOLIMA,Alemania,16.0,493.0
2019,3,TOLIMA,Argentina,14.0,493.0
2019,3,TOLIMA,Costa Rica,10.0,493.0
2019,3,TOLIMA,Chile,8.0,493.0
2019,3,TOLIMA,Países Bajos,8.0,493.0
2019,3,TOLIMA,Nicaragua,7.0,493.0
2019,3,TOLIMA,República Dominicana,6.0,493.0
2019,3,TOLIMA,Australia,4.0,493.0
2019,3,TOLIMA,China,4.0,493.0
2019,3,TOLIMA,Cuba,4.0,493.0
2019,3,TOLIMA,Guatemala,4.0,493.0
2019,3,TOLIMA,Irán,4.0,493.0
2019,3,TOLIMA,Reino Unido,4.0,493.0
2019,3,TOLIMA,Bélgica,3.0,493.0
2019,3,TOLIMA,Francia,3.0,493.0
2019,3,TOLIMA,Suecia,3.0,493.0
2019,3,TOLIMA,Bolivia,2.0,493.0
2019,3,TOLIMA,El Salvador,2.0,493.0
2019,3,TOLIMA,Finlandia,2.0,493.0
2019,3,TOLIMA,Honduras,2.0,493.0
2019,3,TOLIMA,India,2.0,493.0
2019,3,TOLIMA,Italia,2.0,493.0
2019,3,TOLIMA,Paraguay,2.0,493.0
2019,3,TOLIMA,Puerto Rico,2.0,493.0
2019,3,TOLIMA,Antillas Neerlandesas,1.0,493.0
2019,3,TOLIMA,Irlanda,1.0,493.0
2019,3,TOLIMA,Moldavia,1.0,493.0
2019,3,TOLIMA,Nigeria,1.0,493.0
2019,3,TOLIMA,Portugal,1.0,493.0
2019,3,TOLIMA,República Checa,1.0,493.0
2019,3,TOLIMA,Suiza,1.0,493.0
2019,3,TOLIMA,Ucrania,1.0,493.0
2019,4,TOLIMA,Estados Unidos,88.0,463.0
2019,4,TOLIMA,Argentina,65.0,463.0
2019,4,TOLIMA,México,41.0,463.0
2019,4,TOLIMA,España,32.0,463.0
2019,4,TOLIMA,Bolivia,25.0,463.0
2019,4,TOLIMA,Costa Rica,19.0,463.0
2019,4,TOLIMA,Perú,19.0,463.0
2019,4,TOLIMA,Brasil,18.0,463.0
2019,4,TOLIMA,Reino Unido,18.0,463.0
2019,4,TOLIMA,Alemania,17.0,463.0
2019,4,TOLIMA,Ecuador,15.0,463.0
2019,4,TOLIMA,Países Bajos,14.0,463.0
2019,4,TOLIMA,Panamá,11.0,463.0
2019,4,TOLIMA,Canadá,8.0,463.0
2019,4,TOLIMA,Francia,8.0,463.0
2019,4,TOLIMA,Honduras,7.0,463.0
2019,4,TOLIMA,Italia,7.0,463.0
2019,4,TOLIMA,Chile,6.0,463.0
2019,4,TOLIMA,China,5.0,463.0
2019,4,TOLIMA,Rusia,5.0,463.0
2019,4,TOLIMA,Cuba,4.0,463.0
2019,4,TOLIMA,República Dominicana,4.0,463.0
2019,4,TOLIMA,Uruguay,4.0,463.0
2019,4,TOLIMA,Bélgica,2.0,463.0
2019,4,TOLIMA,Dinamarca,2.0,463.0
2019,4,TOLIMA,Jamaica,2.0,463.0
2019,4,TOLIMA,Paraguay,2.0,463.0
2019,4,TOLIMA,Portugal,2.0,463.0
2019,4,TOLIMA,Puerto Rico,2.0,463.0
2019,4,TOLIMA,Suiza,2.0,463.0
2019,4,TOLIMA,Arabia Saudita,1.0,463.0
2019,4,TOLIMA,Australia,1.0,463.0
2019,4,TOLIMA,Austria,1.0,463.0
2019,4,TOLIMA,Bulgaria,1.0,463.0
2019,4,TOLIMA,Estonia,1.0,463.0
2019,4,TOLIMA,Guatemala,1.0,463.0
2019,4,TOLIMA,Islas Caimán,1.0,463.0
2019,4,TOLIMA,Nicaragua,1.0,463.0
2019,4,TOLIMA,Turquía,1.0,463.0
2019,5,TOLIMA,Estados Unidos,125.0,431.0
2019,5,TOLIMA,Argentina,55.0,431.0
2019,5,TOLIMA,México,53.0,431.0
2019,5,TOLIMA,Brasil,23.0,431.0
2019,5,TOLIMA,España,23.0,431.0
2019,5,TOLIMA,Ecuador,21.0,431.0
2019,5,TOLIMA,Perú,18.0,431.0
2019,5,TOLIMA,Chile,17.0,431.0
2019,5,TOLIMA,Rusia,13.0,431.0
2019,5,TOLIMA,Panamá,10.0,431.0
2019,5,TOLIMA,Alemania,9.0,431.0
2019,5,TOLIMA,China,8.0,431.0
2019,5,TOLIMA,Costa Rica,8.0,431.0
2019,5,TOLIMA,Francia,7.0,431.0
2019,5,TOLIMA,Italia,4.0,431.0
2019,5,TOLIMA,Paraguay,4.0,431.0
2019,5,TOLIMA,Reino Unido,4.0,431.0
2019,5,TOLIMA,República Dominicana,4.0,431.0
2019,5,TOLIMA,Suecia,3.0,431.0
2019,5,TOLIMA,Australia,2.0,431.0
2019,5,TOLIMA,Guatemala,2.0,431.0
2019,5,TOLIMA,Honduras,2.0,431.0
2019,5,TOLIMA,Países Bajos,2.0,431.0
2019,5,TOLIMA,Polonia,2.0,431.0
2019,5,TOLIMA,Uruguay,2.0,431.0
2019,5,TOLIMA,Austria,1.0,431.0
2019,5,TOLIMA,Bosnia,1.0,431.0
2019,5,TOLIMA,Canadá,1.0,431.0
2019,5,TOLIMA,El Salvador,1.0,431.0
2019,5,TOLIMA,Israel,1.0,431.0
2019,5,TOLIMA,Japón,1.0,431.0
2019,5,TOLIMA,Líbano,1.0,431.0
2019,5,TOLIMA,República Checa,1.0,431.0
2019,5,TOLIMA,Suiza,1.0,431.0
2019,5,TOLIMA,Turquía,1.0,431.0
2019,6,TOLIMA,Estados Unidos,263.0,775.0
2019,6,TOLIMA,México,73.0,775.0
2019,6,TOLIMA,Perú,67.0,775.0
2019,6,TOLIMA,España,51.0,775.0
2019,6,TOLIMA,Argentina,39.0,775.0
2019,6,TOLIMA,Panamá,32.0,775.0
2019,6,TOLIMA,Alemania,28.0,775.0
2019,6,TOLIMA,Brasil,26.0,775.0
2019,6,TOLIMA,Chile,22.0,775.0
2019,6,TOLIMA,Italia,16.0,775.0
2019,6,TOLIMA,Costa Rica,13.0,775.0
2019,6,TOLIMA,Ecuador,12.0,775.0
2019,6,TOLIMA,Francia,12.0,775.0
2019,6,TOLIMA,Canadá,11.0,775.0
2019,6,TOLIMA,Cuba,11.0,775.0
2019,6,TOLIMA,Guatemala,11.0,775.0
2019,6,TOLIMA,Reino Unido,10.0,775.0
2019,6,TOLIMA,Rusia,9.0,775.0
2019,6,TOLIMA,Bélgica,8.0,775.0
2019,6,TOLIMA,Países Bajos,7.0,775.0
2019,6,TOLIMA,República Dominicana,7.0,775.0
2019,6,TOLIMA,Suiza,6.0,775.0
2019,6,TOLIMA,Australia,5.0,775.0
2019,6,TOLIMA,China,5.0,775.0
2019,6,TOLIMA,Japón,4.0,775.0
2019,6,TOLIMA,Honduras,3.0,775.0
2019,6,TOLIMA,Nueva Zelanda,3.0,775.0
2019,6,TOLIMA,Suecia,3.0,775.0
2019,6,TOLIMA,Nicaragua,2.0,775.0
2019,6,TOLIMA,Paraguay,2.0,775.0
2019,6,TOLIMA,Uruguay,2.0,775.0
2019,6,TOLIMA,Antillas Neerlandesas,1.0,775.0
2019,6,TOLIMA,Austria,1.0,775.0
2019,6,TOLIMA,Bolivia,1.0,775.0
2019,6,TOLIMA,El Salvador,1.0,775.0
2019,6,TOLIMA,Eslovaquia,1.0,775.0
2019,6,TOLIMA,Estonia,1.0,775.0
2019,6,TOLIMA,Finlandia,1.0,775.0
2019,6,TOLIMA,Grecia,1.0,775.0
2019,6,TOLIMA,Hungría,1.0,775.0
2019,6,TOLIMA,Polonia,1.0,775.0
2019,6,TOLIMA,Sudáfrica,1.0,775.0
2019,6,TOLIMA,Turquía,1.0,775.0
2019,7,TOLIMA,Estados Unidos,197.0,651.0
2019,7,TOLIMA,Perú,92.0,651.0
2019,7,TOLIMA,México,42.0,651.0
2019,7,TOLIMA,España,41.0,651.0
2019,7,TOLIMA,Alemania,32.0,651.0
2019,7,TOLIMA,Ecuador,28.0,651.0
2019,7,TOLIMA,Cuba,18.0,651.0
2019,7,TOLIMA,Panamá,18.0,651.0
2019,7,TOLIMA,Brasil,17.0,651.0
2019,7,TOLIMA,Países Bajos,17.0,651.0
2019,7,TOLIMA,Argentina,15.0,651.0
2019,7,TOLIMA,Canadá,14.0,651.0
2019,7,TOLIMA,Chile,14.0,651.0
2019,7,TOLIMA,Francia,13.0,651.0
2019,7,TOLIMA,Austria,11.0,651.0
2019,7,TOLIMA,Reino Unido,11.0,651.0
2019,7,TOLIMA,Costa Rica,7.0,651.0
2019,7,TOLIMA,Rusia,6.0,651.0
2019,7,TOLIMA,Guatemala,5.0,651.0
2019,7,TOLIMA,Italia,5.0,651.0
2019,7,TOLIMA,Suiza,5.0,651.0
2019,7,TOLIMA,Australia,4.0,651.0
2019,7,TOLIMA,Portugal,4.0,651.0
2019,7,TOLIMA,Aruba,3.0,651.0
2019,7,TOLIMA,China,3.0,651.0
2019,7,TOLIMA,El Salvador,3.0,651.0
2019,7,TOLIMA,Honduras,3.0,651.0
2019,7,TOLIMA,Paraguay,3.0,651.0
2019,7,TOLIMA,Puerto Rico,2.0,651.0
2019,7,TOLIMA,Qatar,2.0,651.0
2019,7,TOLIMA,República Dominicana,2.0,651.0
2019,7,TOLIMA,Bélgica,1.0,651.0
2019,7,TOLIMA,Bolivia,1.0,651.0
2019,7,TOLIMA,Corea del Sur,1.0,651.0
2019,7,TOLIMA,Curazao,1.0,651.0
2019,7,TOLIMA,Dinamarca,1.0,651.0
2019,7,TOLIMA,Eslovaquia,1.0,651.0
2019,7,TOLIMA,Estonia,1.0,651.0
2019,7,TOLIMA,Japón,1.0,651.0
2019,7,TOLIMA,Nicaragua,1.0,651.0
2019,7,TOLIMA,Nigeria,1.0,651.0
2019,7,TOLIMA,Polonia,1.0,651.0
2019,7,TOLIMA,Sudáfrica,1.0,651.0
2019,7,TOLIMA,Trinidad y Tobago,1.0,651.0
2019,7,TOLIMA,Uruguay,1.0,651.0
2019,8,TOLIMA,Estados Unidos,158.0,674.0
2019,8,TOLIMA,Perú,99.0,674.0
2019,8,TOLIMA,Argentina,69.0,674.0
2019,8,TOLIMA,España,52.0,674.0
2019,8,TOLIMA,México,36.0,674.0
2019,8,TOLIMA,Brasil,29.0,674.0
2019,8,TOLIMA,Ecuador,28.0,674.0
2019,8,TOLIMA,Chile,24.0,674.0
2019,8,TOLIMA,Francia,22.0,674.0
2019,8,TOLIMA,Italia,16.0,674.0
2019,8,TOLIMA,Canadá,15.0,674.0
2019,8,TOLIMA,Reino Unido,15.0,674.0
2019,8,TOLIMA,Alemania,14.0,674.0
2019,8,TOLIMA,Paraguay,9.0,674.0
2019,8,TOLIMA,República Dominicana,8.0,674.0
2019,8,TOLIMA,Países Bajos,7.0,674.0
2019,8,TOLIMA,Rusia,7.0,674.0
2019,8,TOLIMA,Cuba,6.0,674.0
2019,8,TOLIMA,El Salvador,6.0,674.0
2019,8,TOLIMA,Bolivia,5.0,674.0
2019,8,TOLIMA,Guatemala,5.0,674.0
2019,8,TOLIMA,Costa Rica,4.0,674.0
2019,8,TOLIMA,Panamá,4.0,674.0
2019,8,TOLIMA,Austria,3.0,674.0
2019,8,TOLIMA,Bélgica,3.0,674.0
2019,8,TOLIMA,Corea del Sur,3.0,674.0
2019,8,TOLIMA,Israel,3.0,674.0
2019,8,TOLIMA,Suiza,3.0,674.0
2019,8,TOLIMA,Trinidad y Tobago,3.0,674.0
2019,8,TOLIMA,India,2.0,674.0
2019,8,TOLIMA,Antillas Neerlandesas,1.0,674.0
2019,8,TOLIMA,Australia,1.0,674.0
2019,8,TOLIMA,Eslovaquia,1.0,674.0
2019,8,TOLIMA,Estonia,1.0,674.0
2019,8,TOLIMA,Finlandia,1.0,674.0
2019,8,TOLIMA,Honduras,1.0,674.0
2019,8,TOLIMA,Irlanda,1.0,674.0
2019,8,TOLIMA,Japón,1.0,674.0
2019,8,TOLIMA,Nicaragua,1.0,674.0
2019,8,TOLIMA,Noruega,1.0,674.0
2019,8,TOLIMA,Polonia,1.0,674.0
2019,8,TOLIMA,Puerto Rico,1.0,674.0
2019,8,TOLIMA,Rumania,1.0,674.0
2019,8,TOLIMA,Serbia,1.0,674.0
2019,8,TOLIMA,Suecia,1.0,674.0
2019,8,TOLIMA,Uruguay,1.0,674.0
2019,9,TOLIMA,Estados Unidos,105.0,452.0
2019,9,TOLIMA,México,80.0,452.0
2019,9,TOLIMA,España,32.0,452.0
2019,9,TOLIMA,Chile,28.0,452.0
2019,9,TOLIMA,Costa Rica,23.0,452.0
2019,9,TOLIMA,Brasil,21.0,452.0
2019,9,TOLIMA,Ecuador,21.0,452.0
2019,9,TOLIMA,Perú,19.0,452.0
2019,9,TOLIMA,Argentina,16.0,452.0
2019,9,TOLIMA,Panamá,14.0,452.0
2019,9,TOLIMA,Francia,8.0,452.0
2019,9,TOLIMA,Italia,7.0,452.0
2019,9,TOLIMA,Alemania,6.0,452.0
2019,9,TOLIMA,Países Bajos,6.0,452.0
2019,9,TOLIMA,Canadá,5.0,452.0
2019,9,TOLIMA,Cuba,5.0,452.0
2019,9,TOLIMA,Guatemala,4.0,452.0
2019,9,TOLIMA,Nicaragua,4.0,452.0
2019,9,TOLIMA,Uruguay,4.0,452.0
2019,9,TOLIMA,Bélgica,3.0,452.0
2019,9,TOLIMA,Bolivia,3.0,452.0
2019,9,TOLIMA,Corea del Sur,3.0,452.0
2019,9,TOLIMA,Reino Unido,3.0,452.0
2019,9,TOLIMA,República Dominicana,3.0,452.0
2019,9,TOLIMA,Rusia,3.0,452.0
2019,9,TOLIMA,Indonesia,2.0,452.0
2019,9,TOLIMA,Kenia,2.0,452.0
2019,9,TOLIMA,Suiza,2.0,452.0
2019,9,TOLIMA,Ucrania,2.0,452.0
2019,9,TOLIMA,Aruba,1.0,452.0
2019,9,TOLIMA,Australia,1.0,452.0
2019,9,TOLIMA,Austria,1.0,452.0
2019,9,TOLIMA,Azerbaiyán,1.0,452.0
2019,9,TOLIMA,Curazao,1.0,452.0
2019,9,TOLIMA,Egipto,1.0,452.0
2019,9,TOLIMA,Grecia,1.0,452.0
2019,9,TOLIMA,Honduras,1.0,452.0
2019,9,TOLIMA,India,1.0,452.0
2019,9,TOLIMA,Israel,1.0,452.0
2019,9,TOLIMA,Japón,1.0,452.0
2019,9,TOLIMA,Líbano,1.0,452.0
2019,9,TOLIMA,Noruega,1.0,452.0
2019,9,TOLIMA,Organismos internacionales,1.0,452.0
2019,9,TOLIMA,Paraguay,1.0,452.0
2019,9,TOLIMA,Portugal,1.0,452.0
2019,9,TOLIMA,República Checa,1.0,452.0
2019,9,TOLIMA,Túnez,1.0,452.0
2019,10,TOLIMA,Estados Unidos,78.0,396.0
2019,10,TOLIMA,España,38.0,396.0
2019,10,TOLIMA,México,37.0,396.0
2019,10,TOLIMA,Perú,28.0,396.0
2019,10,TOLIMA,Argentina,21.0,396.0
2019,10,TOLIMA,Ecuador,20.0,396.0
2019,10,TOLIMA,Chile,17.0,396.0
2019,10,TOLIMA,Alemania,14.0,396.0
2019,10,TOLIMA,Panamá,14.0,396.0
2019,10,TOLIMA,Países Bajos,12.0,396.0
2019,10,TOLIMA,Reino Unido,12.0,396.0
2019,10,TOLIMA,Costa Rica,11.0,396.0
2019,10,TOLIMA,Rusia,9.0,396.0
2019,10,TOLIMA,Italia,8.0,396.0
2019,10,TOLIMA,Paraguay,7.0,396.0
2019,10,TOLIMA,República Dominicana,7.0,396.0
2019,10,TOLIMA,Brasil,6.0,396.0
2019,10,TOLIMA,Canadá,6.0,396.0
2019,10,TOLIMA,Australia,4.0,396.0
2019,10,TOLIMA,Bélgica,4.0,396.0
2019,10,TOLIMA,Francia,4.0,396.0
2019,10,TOLIMA,Guatemala,4.0,396.0
2019,10,TOLIMA,Bolivia,3.0,396.0
2019,10,TOLIMA,China,3.0,396.0
2019,10,TOLIMA,Cuba,3.0,396.0
2019,10,TOLIMA,Suecia,3.0,396.0
2019,10,TOLIMA,Suiza,3.0,396.0
2019,10,TOLIMA,El Salvador,2.0,396.0
2019,10,TOLIMA,Puerto Rico,2.0,396.0
2019,10,TOLIMA,Austria,1.0,396.0
2019,10,TOLIMA,Azerbaiyán,1.0,396.0
2019,10,TOLIMA,Bulgaria,1.0,396.0
2019,10,TOLIMA,Emiratos Árabes Unidos,1.0,396.0
2019,10,TOLIMA,India,1.0,396.0
2019,10,TOLIMA,Islas Caimán,1.0,396.0
2019,10,TOLIMA,Israel,1.0,396.0
2019,10,TOLIMA,Jamaica,1.0,396.0
2019,10,TOLIMA,Japón,1.0,396.0
2019,10,TOLIMA,Letonia,1.0,396.0
2019,10,TOLIMA,Moldavia,1.0,396.0
2019,10,TOLIMA,Nicaragua,1.0,396.0
2019,10,TOLIMA,Polonia,1.0,396.0
2019,10,TOLIMA,Portugal,1.0,396.0
2019,10,TOLIMA,Serbia,1.0,396.0
2019,10,TOLIMA,Uruguay,1.0,396.0
2019,11,TOLIMA,Estados Unidos,94.0,406.0
2019,11,TOLIMA,México,53.0,406.0
2019,11,TOLIMA,España,35.0,406.0
2019,11,TOLIMA,República Dominicana,30.0,406.0
2019,11,TOLIMA,Ecuador,21.0,406.0
2019,11,TOLIMA,Perú,18.0,406.0
2019,11,TOLIMA,Brasil,17.0,406.0
2019,11,TOLIMA,Canadá,14.0,406.0
2019,11,TOLIMA,Alemania,13.0,406.0
2019,11,TOLIMA,Rusia,13.0,406.0
2019,11,TOLIMA,El Salvador,12.0,406.0
2019,11,TOLIMA,Argentina,11.0,406.0
2019,11,TOLIMA,Países Bajos,8.0,406.0
2019,11,TOLIMA,Panamá,7.0,406.0
2019,11,TOLIMA,Bolivia,6.0,406.0
2019,11,TOLIMA,Chile,6.0,406.0
2019,11,TOLIMA,Cuba,5.0,406.0
2019,11,TOLIMA,Francia,5.0,406.0
2019,11,TOLIMA,Italia,5.0,406.0
2019,11,TOLIMA,Suiza,4.0,406.0
2019,11,TOLIMA,Australia,3.0,406.0
2019,11,TOLIMA,Bélgica,3.0,406.0
2019,11,TOLIMA,Costa Rica,3.0,406.0
2019,11,TOLIMA,Guatemala,3.0,406.0
2019,11,TOLIMA,Reino Unido,3.0,406.0
2019,11,TOLIMA,Polonia,2.0,406.0
2019,11,TOLIMA,Suecia,2.0,406.0
2019,11,TOLIMA,Dinamarca,1.0,406.0
2019,11,TOLIMA,Grecia,1.0,406.0
2019,11,TOLIMA,Honduras,1.0,406.0
2019,11,TOLIMA,Islas Caimán,1.0,406.0
2019,11,TOLIMA,Nepal,1.0,406.0
2019,11,TOLIMA,Nicaragua,1.0,406.0
2019,11,TOLIMA,Portugal,1.0,406.0
2019,11,TOLIMA,República Checa,1.0,406.0
2019,11,TOLIMA,Sudáfrica,1.0,406.0
2019,11,TOLIMA,Uruguay,1.0,406.0
2019,12,TOLIMA,Estados Unidos,246.0,1005.0
2019,12,TOLIMA,España,95.0,1005.0
2019,12,TOLIMA,México,83.0,1005.0
2019,12,TOLIMA,Ecuador,58.0,1005.0
2019,12,TOLIMA,Canadá,57.0,1005.0
2019,12,TOLIMA,Argentina,52.0,1005.0
2019,12,TOLIMA,Perú,43.0,1005.0
2019,12,TOLIMA,Chile,41.0,1005.0
2019,12,TOLIMA,Alemania,39.0,1005.0
2019,12,TOLIMA,Brasil,32.0,1005.0
2019,12,TOLIMA,Panamá,29.0,1005.0
2019,12,TOLIMA,Suecia,25.0,1005.0
2019,12,TOLIMA,Costa Rica,22.0,1005.0
2019,12,TOLIMA,Italia,22.0,1005.0
2019,12,TOLIMA,Reino Unido,15.0,1005.0
2019,12,TOLIMA,Países Bajos,14.0,1005.0
2019,12,TOLIMA,Francia,13.0,1005.0
2019,12,TOLIMA,Guatemala,12.0,1005.0
2019,12,TOLIMA,Suiza,10.0,1005.0
2019,12,TOLIMA,Australia,8.0,1005.0
2019,12,TOLIMA,Rusia,8.0,1005.0
2019,12,TOLIMA,Honduras,6.0,1005.0
2019,12,TOLIMA,Polonia,6.0,1005.0
2019,12,TOLIMA,Bélgica,5.0,1005.0
2019,12,TOLIMA,Kazajistán,5.0,1005.0
2019,12,TOLIMA,Nicaragua,5.0,1005.0
2019,12,TOLIMA,Paraguay,5.0,1005.0
2019,12,TOLIMA,Puerto Rico,5.0,1005.0
2019,12,TOLIMA,Bolivia,4.0,1005.0
2019,12,TOLIMA,Uruguay,4.0,1005.0
2019,12,TOLIMA,Austria,3.0,1005.0
2019,12,TOLIMA,El Salvador,3.0,1005.0
2019,12,TOLIMA,Japón,3.0,1005.0
2019,12,TOLIMA,Serbia,3.0,1005.0
2019,12,TOLIMA,Bulgaria,2.0,1005.0
2019,12,TOLIMA,Cuba,2.0,1005.0
2019,12,TOLIMA,Grecia,2.0,1005.0
2019,12,TOLIMA,Islandia,2.0,1005.0
2019,12,TOLIMA,República Dominicana,2.0,1005.0
2019,12,TOLIMA,Turquía,2.0,1005.0
2019,12,TOLIMA,Bielorrusia,1.0,1005.0
2019,12,TOLIMA,Cabo Verde,1.0,1005.0
2019,12,TOLIMA,China,1.0,1005.0
2019,12,TOLIMA,Corea del Sur,1.0,1005.0
2019,12,TOLIMA,Curazao,1.0,1005.0
2019,12,TOLIMA,Dinamarca,1.0,1005.0
2019,12,TOLIMA,Guyana,1.0,1005.0
2019,12,TOLIMA,India,1.0,1005.0
2019,12,TOLIMA,Irlanda,1.0,1005.0
2019,12,TOLIMA,Israel,1.0,1005.0
2019,12,TOLIMA,Surinam,1.0,1005.0
2019,12,TOLIMA,Trinidad y Tobago,1.0,1005.0
2020,1,TOLIMA,Estados Unidos,117.0,453.0
2020,1,TOLIMA,España,39.0,453.0
2020,1,TOLIMA,Perú,29.0,453.0
2020,1,TOLIMA,Ecuador,26.0,453.0
2020,1,TOLIMA,Panamá,24.0,453.0
2020,1,TOLIMA,Chile,23.0,453.0
2020,1,TOLIMA,México,23.0,453.0
2020,1,TOLIMA,Brasil,22.0,453.0
2020,1,TOLIMA,Canadá,20.0,453.0
2020,1,TOLIMA,Argentina,15.0,453.0
2020,1,TOLIMA,Alemania,14.0,453.0
2020,1,TOLIMA,Costa Rica,14.0,453.0
2020,1,TOLIMA,Australia,9.0,453.0
2020,1,TOLIMA,Italia,9.0,453.0
2020,1,TOLIMA,Cuba,7.0,453.0
2020,1,TOLIMA,Reino Unido,6.0,453.0
2020,1,TOLIMA,Francia,5.0,453.0
2020,1,TOLIMA,Guatemala,5.0,453.0
2020,1,TOLIMA,Países Bajos,5.0,453.0
2020,1,TOLIMA,Suiza,5.0,453.0
2020,1,TOLIMA,Bolivia,4.0,453.0
2020,1,TOLIMA,República Checa,4.0,453.0
2020,1,TOLIMA,Rusia,4.0,453.0
2020,1,TOLIMA,Austria,3.0,453.0
2020,1,TOLIMA,Corea del Sur,3.0,453.0
2020,1,TOLIMA,Honduras,3.0,453.0
2020,1,TOLIMA,Filipinas,2.0,453.0
2020,1,TOLIMA,Polonia,2.0,453.0
2020,1,TOLIMA,Antillas Neerlandesas,1.0,453.0
2020,1,TOLIMA,China,1.0,453.0
2020,1,TOLIMA,Dinamarca,1.0,453.0
2020,1,TOLIMA,El Salvador,1.0,453.0
2020,1,TOLIMA,India,1.0,453.0
2020,1,TOLIMA,Paraguay,1.0,453.0
2020,1,TOLIMA,República Dominicana,1.0,453.0
2020,1,TOLIMA,Suecia,1.0,453.0
2020,1,TOLIMA,Trinidad y Tobago,1.0,453.0
2020,1,TOLIMA,Turquía,1.0,453.0
2020,1,TOLIMA,Uruguay,1.0,453.0
2020,2,TOLIMA,Ecuador,242.0,673.0
2020,2,TOLIMA,Estados Unidos,126.0,673.0
2020,2,TOLIMA,Brasil,35.0,673.0
2020,2,TOLIMA,México,32.0,673.0
2020,2,TOLIMA,España,24.0,673.0
2020,2,TOLIMA,Argentina,20.0,673.0
2020,2,TOLIMA,Chile,17.0,673.0
2020,2,TOLIMA,Perú,17.0,673.0
2020,2,TOLIMA,Panamá,15.0,673.0
2020,2,TOLIMA,Reino Unido,12.0,673.0
2020,2,TOLIMA,El Salvador,11.0,673.0
2020,2,TOLIMA,Alemania,10.0,673.0
2020,2,TOLIMA,Bolivia,10.0,673.0
2020,2,TOLIMA,Canadá,10.0,673.0
2020,2,TOLIMA,Francia,10.0,673.0
2020,2,TOLIMA,Cuba,8.0,673.0
2020,2,TOLIMA,Italia,8.0,673.0
2020,2,TOLIMA,Costa Rica,6.0,673.0
2020,2,TOLIMA,Países Bajos,6.0,673.0
2020,2,TOLIMA,Suecia,6.0,673.0
2020,2,TOLIMA,Polonia,5.0,673.0
2020,2,TOLIMA,Paraguay,4.0,673.0
2020,2,TOLIMA,Bélgica,3.0,673.0
2020,2,TOLIMA,China,3.0,673.0
2020,2,TOLIMA,Guatemala,3.0,673.0
2020,2,TOLIMA,República Checa,3.0,673.0
2020,2,TOLIMA,República Dominicana,3.0,673.0
2020,2,TOLIMA,Suiza,3.0,673.0
2020,2,TOLIMA,Uruguay,3.0,673.0
2020,2,TOLIMA,Corea del Sur,2.0,673.0
2020,2,TOLIMA,Honduras,2.0,673.0
2020,2,TOLIMA,Israel,2.0,673.0
2020,2,TOLIMA,Nicaragua,2.0,673.0
2020,2,TOLIMA,Rusia,2.0,673.0
2020,2,TOLIMA,Ghana,1.0,673.0
2020,2,TOLIMA,India,1.0,673.0
2020,2,TOLIMA,Irlanda,1.0,673.0
2020,2,TOLIMA,Lituania,1.0,673.0
2020,2,TOLIMA,Nueva Zelanda,1.0,673.0
2020,2,TOLIMA,Portugal,1.0,673.0
2020,2,TOLIMA,Puerto Rico,1.0,673.0
2020,2,TOLIMA,Rumania,1.0,673.0
2020,3,TOLIMA,Estados Unidos,64.0,236.0
2020,3,TOLIMA,México,34.0,236.0
2020,3,TOLIMA,Panamá,17.0,236.0
2020,3,TOLIMA,Ecuador,16.0,236.0
2020,3,TOLIMA,Brasil,15.0,236.0
2020,3,TOLIMA,Argentina,10.0,236.0
2020,3,TOLIMA,Chile,10.0,236.0
2020,3,TOLIMA,España,10.0,236.0
2020,3,TOLIMA,Canadá,9.0,236.0
2020,3,TOLIMA,Alemania,7.0,236.0
2020,3,TOLIMA,Países Bajos,6.0,236.0
2020,3,TOLIMA,Perú,6.0,236.0
2020,3,TOLIMA,Bélgica,4.0,236.0
2020,3,TOLIMA,Costa Rica,3.0,236.0
2020,3,TOLIMA,El Salvador,3.0,236.0
2020,3,TOLIMA,Suecia,3.0,236.0
2020,3,TOLIMA,Honduras,2.0,236.0
2020,3,TOLIMA,Nicaragua,2.0,236.0
2020,3,TOLIMA,República Dominicana,2.0,236.0
2020,3,TOLIMA,Australia,1.0,236.0
2020,3,TOLIMA,Austria,1.0,236.0
2020,3,TOLIMA,Belice,1.0,236.0
2020,3,TOLIMA,China,1.0,236.0
2020,3,TOLIMA,Croacia,1.0,236.0
2020,3,TOLIMA,Cuba,1.0,236.0
2020,3,TOLIMA,Curazao,1.0,236.0
