departamento,municipio,anio,mes,indicador,valor
HUILA,SUAZA,2018,octubre,Visitantes extranjeros no residentes,1
HUILA,SUAZA,2019,mayo,Visitantes extranjeros no residentes,1
HUILA,SUAZA,2019,octubre,Visitantes extranjeros no residentes,1
HUILA,SUAZA,2019,noviembre,Visitantes extranjeros no residentes,1
HUILA,SUAZA,2021,enero,Visitantes extranjeros no residentes,1
HUILA,SUAZA,2021,septiembre,Visitantes extranjeros no residentes,3
HUILA,SUAZA,2021,noviembre,Visitantes extranjeros no residentes,2
HUILA,SUAZA,2021,diciembre,Visitantes extranjeros no residentes,2
HUILA,SUAZA,2022,febrero,Visitantes extranjeros no residentes,2
HUILA,SUAZA,2022,marzo,Visitantes extranjeros no residentes,2
HUILA,SUAZA,2022,mayo,Visitantes extranjeros no residentes,2
HUILA,SUAZA,2022,junio,Visitantes extranjeros no residentes,3
HUILA,SUAZA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,148
HUILA,SUAZA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,127
HUILA,SUAZA,2022,julio,Prestadores de servicios turísticos activos en RNT,6
HUILA,SUAZA,2022,julio,Establecimientos de alojamiento y hospedaje,5
HUILA,SUAZA,2022,julio,Visitantes extranjeros no residentes,2
HUILA,SUAZA,2022,julio,Check in,1
HUILA,TARQUI,2018,junio,Visitantes extranjeros no residentes,5
HUILA,TARQUI,2018,diciembre,Visitantes extranjeros no residentes,3
HUILA,TARQUI,2019,febrero,Visitantes extranjeros no residentes,1
HUILA,TARQUI,2019,marzo,Visitantes extranjeros no residentes,1
HUILA,TARQUI,2019,diciembre,Visitantes extranjeros no residentes,1
HUILA,TARQUI,2020,enero,Visitantes extranjeros no residentes,2
HUILA,TARQUI,2020,febrero,Visitantes extranjeros no residentes,12
HUILA,TARQUI,2020,marzo,Visitantes extranjeros no residentes,1
HUILA,TARQUI,2020,diciembre,Visitantes extranjeros no residentes,1
HUILA,TARQUI,2021,julio,Visitantes extranjeros no residentes,3
HUILA,TARQUI,2021,octubre,Visitantes extranjeros no residentes,1
HUILA,TARQUI,2021,diciembre,Visitantes extranjeros no residentes,3
HUILA,TARQUI,2022,febrero,Visitantes extranjeros no residentes,1
HUILA,TARQUI,2022,abril,Visitantes extranjeros no residentes,4
HUILA,TARQUI,2022,junio,Visitantes extranjeros no residentes,2
HUILA,TARQUI,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,61
HUILA,TARQUI,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,42
HUILA,TARQUI,2022,julio,Prestadores de servicios turísticos activos en RNT,10
HUILA,TARQUI,2022,julio,Establecimientos de alojamiento y hospedaje,8
HUILA,TELLO,2022,junio,Visitantes extranjeros no residentes,3
HUILA,TELLO,2022,julio,Prestadores de servicios turísticos activos en RNT,3
HUILA,TELLO,2022,julio,Establecimientos de alojamiento y hospedaje,1
HUILA,TERUEL,2018,diciembre,Visitantes extranjeros no residentes,1
HUILA,TERUEL,2020,enero,Visitantes extranjeros no residentes,1
HUILA,TERUEL,2021,enero,Visitantes extranjeros no residentes,1
HUILA,TERUEL,2022,enero,Visitantes extranjeros no residentes,1
HUILA,TERUEL,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,52
HUILA,TERUEL,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,29
HUILA,TERUEL,2022,julio,Prestadores de servicios turísticos activos en RNT,7
HUILA,TERUEL,2022,julio,Establecimientos de alojamiento y hospedaje,5
HUILA,TESALIA,2018,febrero,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2018,junio,Visitantes extranjeros no residentes,3
HUILA,TESALIA,2018,julio,Visitantes extranjeros no residentes,7
HUILA,TESALIA,2018,agosto,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2018,noviembre,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2018,diciembre,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2019,enero,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2019,febrero,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2019,septiembre,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2019,octubre,Visitantes extranjeros no residentes,2
HUILA,TESALIA,2019,diciembre,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2020,diciembre,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2021,marzo,Visitantes extranjeros no residentes,2
HUILA,TESALIA,2021,julio,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2021,octubre,Visitantes extranjeros no residentes,3
HUILA,TESALIA,2021,diciembre,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2022,marzo,Visitantes extranjeros no residentes,1
HUILA,TESALIA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,17
HUILA,TESALIA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,10
HUILA,TESALIA,2022,julio,Prestadores de servicios turísticos activos en RNT,9
HUILA,TESALIA,2022,julio,Establecimientos de alojamiento y hospedaje,4
HUILA,VILLAVIEJA,2018,enero,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2018,febrero,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2018,junio,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2018,julio,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2018,agosto,Visitantes extranjeros no residentes,10
HUILA,VILLAVIEJA,2018,septiembre,Visitantes extranjeros no residentes,6
HUILA,VILLAVIEJA,2018,octubre,Visitantes extranjeros no residentes,1
HUILA,VILLAVIEJA,2018,noviembre,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2018,diciembre,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2019,enero,Visitantes extranjeros no residentes,6
HUILA,VILLAVIEJA,2019,febrero,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2019,abril,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2019,julio,Visitantes extranjeros no residentes,5
HUILA,VILLAVIEJA,2019,agosto,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2019,septiembre,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2019,octubre,Visitantes extranjeros no residentes,6
HUILA,VILLAVIEJA,2019,noviembre,Visitantes extranjeros no residentes,1
HUILA,VILLAVIEJA,2019,diciembre,Visitantes extranjeros no residentes,5
HUILA,VILLAVIEJA,2020,enero,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2020,febrero,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2020,marzo,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2020,diciembre,Visitantes extranjeros no residentes,6
HUILA,VILLAVIEJA,2021,febrero,Visitantes extranjeros no residentes,2
HUILA,VILLAVIEJA,2021,agosto,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2021,septiembre,Visitantes extranjeros no residentes,1
HUILA,VILLAVIEJA,2021,octubre,Visitantes extranjeros no residentes,7
HUILA,VILLAVIEJA,2021,noviembre,Visitantes extranjeros no residentes,7
HUILA,VILLAVIEJA,2021,diciembre,Visitantes extranjeros no residentes,4
HUILA,VILLAVIEJA,2022,enero,Visitantes extranjeros no residentes,4
HUILA,VILLAVIEJA,2022,febrero,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2022,marzo,Visitantes extranjeros no residentes,4
HUILA,VILLAVIEJA,2022,abril,Visitantes extranjeros no residentes,3
HUILA,VILLAVIEJA,2022,mayo,Visitantes extranjeros no residentes,7
HUILA,VILLAVIEJA,2022,junio,Visitantes extranjeros no residentes,4
HUILA,VILLAVIEJA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,1211
HUILA,VILLAVIEJA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,590
HUILA,VILLAVIEJA,2022,julio,Prestadores de servicios turísticos activos en RNT,131
HUILA,VILLAVIEJA,2022,julio,Establecimientos de alojamiento y hospedaje,93
HUILA,VILLAVIEJA,2022,julio,Check in,7
HUILA,VILLAVIEJA,2022,julio,Visitantes extranjeros no residentes,5TOLIMA,ALPUJARRA,2018,marzo,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2018,abril,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2018,julio,Visitantes extranjeros no residentes,2
TOLIMA,ALPUJARRA,2018,agosto,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2018,octubre,Visitantes extranjeros no residentes,2
TOLIMA,ALPUJARRA,2018,diciembre,Visitantes extranjeros no residentes,5
TOLIMA,ALPUJARRA,2019,enero,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2019,marzo,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2019,abril,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2019,mayo,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2019,julio,Visitantes extranjeros no residentes,2
TOLIMA,ALPUJARRA,2019,agosto,Visitantes extranjeros no residentes,2
TOLIMA,ALPUJARRA,2019,septiembre,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2019,octubre,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2019,noviembre,Visitantes extranjeros no residentes,2
TOLIMA,ALPUJARRA,2019,diciembre,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2020,enero,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2020,febrero,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2020,marzo,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2020,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2020,diciembre,Visitantes extranjeros no residentes,4
TOLIMA,ALPUJARRA,2021,marzo,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2021,junio,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2021,julio,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2021,septiembre,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2021,octubre,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2021,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2021,diciembre,Visitantes extranjeros no residentes,2
TOLIMA,ALPUJARRA,2022,enero,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2022,marzo,Visitantes extranjeros no residentes,4
TOLIMA,ALPUJARRA,2022,abril,Visitantes extranjeros no residentes,2
TOLIMA,ALPUJARRA,2022,mayo,Visitantes extranjeros no residentes,1
TOLIMA,ALPUJARRA,2022,junio,Visitantes extranjeros no residentes,3
TOLIMA,ALPUJARRA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,14
TOLIMA,ALPUJARRA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,7
TOLIMA,ALPUJARRA,2022,julio,Visitantes extranjeros no residentes,4
TOLIMA,ALPUJARRA,2022,julio,Prestadores de servicios turísticos activos en RNT,3
TOLIMA,ALPUJARRA,2022,julio,Establecimientos de alojamiento y hospedaje,2
TOLIMA,ALVARADO,2018,agosto,Visitantes extranjeros no residentes,1
TOLIMA,ALVARADO,2018,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,ALVARADO,2020,enero,Visitantes extranjeros no residentes,4
TOLIMA,ALVARADO,2020,febrero,Visitantes extranjeros no residentes,1
TOLIMA,ALVARADO,2021,marzo,Visitantes extranjeros no residentes,1
TOLIMA,ALVARADO,2021,diciembre,Visitantes extranjeros no residentes,2
TOLIMA,ALVARADO,2022,mayo,Visitantes extranjeros no residentes,1
TOLIMA,ALVARADO,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,143
TOLIMA,ALVARADO,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,40
TOLIMA,ALVARADO,2022,julio,Establecimientos de alojamiento y hospedaje,7
TOLIMA,ALVARADO,2022,julio,Prestadores de servicios turísticos activos en RNT,
TOLIMA,AMBALEMA,2018,junio,Visitantes extranjeros no residentes,1
TOLIMA,AMBALEMA,2019,enero,Visitantes extranjeros no residentes,1
TOLIMA,AMBALEMA,2019,agosto,llegadas pasajeros Nacionales,17
TOLIMA,AMBALEMA,2019,agosto,Visitantes extranjeros no residentes,1
TOLIMA,AMBALEMA,2019,septiembre,llegadas pasajeros Nacionales,3
TOLIMA,AMBALEMA,2019,octubre,Visitantes extranjeros no residentes,1
TOLIMA,AMBALEMA,2021,enero,Visitantes extranjeros no residentes,1
TOLIMA,AMBALEMA,2021,octubre,Visitantes extranjeros no residentes,1
TOLIMA,AMBALEMA,2022,febrero,Visitantes extranjeros no residentes,3
TOLIMA,AMBALEMA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,42
TOLIMA,AMBALEMA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,25
TOLIMA,AMBALEMA,2022,julio,Establecimientos de alojamiento y hospedaje,2
TOLIMA,AMBALEMA,2022,julio,Prestadores de servicios turísticos activos en RNT,
TOLIMA,ARMERO,2018,enero,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2018,mayo,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2018,junio,Visitantes extranjeros no residentes,2
TOLIMA,ARMERO,2018,octubre,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2018,diciembre,Visitantes extranjeros no residentes,6
TOLIMA,ARMERO,2019,enero,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2019,marzo,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2019,abril,Visitantes extranjeros no residentes,4
TOLIMA,ARMERO,2019,junio,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2019,agosto,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2019,noviembre,Visitantes extranjeros no residentes,3
TOLIMA,ARMERO,2020,enero,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2020,febrero,Visitantes extranjeros no residentes,2
TOLIMA,ARMERO,2020,diciembre,Visitantes extranjeros no residentes,5
TOLIMA,ARMERO,2021,enero,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2021,febrero,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2021,marzo,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2021,abril,Visitantes extranjeros no residentes,2
TOLIMA,ARMERO,2021,junio,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2021,agosto,Visitantes extranjeros no residentes,2
TOLIMA,ARMERO,2021,septiembre,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2021,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2021,diciembre,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2022,enero,Visitantes extranjeros no residentes,6
TOLIMA,ARMERO,2022,abril,Visitantes extranjeros no residentes,1
TOLIMA,ARMERO,2022,junio,Visitantes extranjeros no residentes,2
TOLIMA,ARMERO,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,264
TOLIMA,ARMERO,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,130
TOLIMA,ARMERO,2022,julio,Prestadores de servicios turísticos activos en RNT,23
TOLIMA,ARMERO,2022,julio,Establecimientos de alojamiento y hospedaje,18
TOLIMA,ARMERO,2022,julio,Visitantes extranjeros no residentes,6
TOLIMA,CAJAMARCA,2018,enero,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2018,febrero,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2018,marzo,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2018,mayo,Visitantes extranjeros no residentes,3
TOLIMA,CAJAMARCA,2018,junio,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2018,julio,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2018,septiembre,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2018,octubre,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2018,noviembre,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2018,diciembre,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2019,enero,Visitantes extranjeros no residentes,7
TOLIMA,CAJAMARCA,2019,febrero,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2019,marzo,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2019,abril,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2019,mayo,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2019,junio,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2019,julio,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2019,agosto,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2019,septiembre,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2019,octubre,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2019,noviembre,Visitantes extranjeros no residentes,3
TOLIMA,CAJAMARCA,2019,diciembre,Visitantes extranjeros no residentes,3
TOLIMA,CAJAMARCA,2020,enero,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2020,febrero,Visitantes extranjeros no residentes,4
TOLIMA,CAJAMARCA,2020,marzo,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2020,octubre,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2020,diciembre,Visitantes extranjeros no residentes,8
TOLIMA,CAJAMARCA,2021,enero,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2021,febrero,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2021,marzo,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2021,abril,Visitantes extranjeros no residentes,5
TOLIMA,CAJAMARCA,2021,mayo,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2021,junio,Visitantes extranjeros no residentes,3
TOLIMA,CAJAMARCA,2021,julio,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2021,agosto,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2021,septiembre,Visitantes extranjeros no residentes,32
TOLIMA,CAJAMARCA,2021,octubre,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2021,noviembre,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2021,diciembre,Visitantes extranjeros no residentes,5
TOLIMA,CAJAMARCA,2022,enero,Visitantes extranjeros no residentes,4
TOLIMA,CAJAMARCA,2022,febrero,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2022,marzo,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2022,abril,Visitantes extranjeros no residentes,2
TOLIMA,CAJAMARCA,2022,mayo,Visitantes extranjeros no residentes,1
TOLIMA,CAJAMARCA,2022,junio,Visitantes extranjeros no residentes,4
TOLIMA,CAJAMARCA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,203
TOLIMA,CAJAMARCA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,170
TOLIMA,CAJAMARCA,2022,julio,Prestadores de servicios turísticos activos en RNT,21
TOLIMA,CAJAMARCA,2022,julio,Establecimientos de alojamiento y hospedaje,13
TOLIMA,CAJAMARCA,2022,julio,Visitantes extranjeros no residentes,5
TOLIMA,CHAPARRAL,2018,enero,Visitantes extranjeros no residentes,6
TOLIMA,CHAPARRAL,2018,enero,llegadas pasajeros Nacionales,4
TOLIMA,CHAPARRAL,2018,febrero,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2018,febrero,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2018,marzo,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2018,marzo,Visitantes extranjeros no residentes,
TOLIMA,CHAPARRAL,2018,abril,llegadas pasajeros Nacionales,13
TOLIMA,CHAPARRAL,2018,abril,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2018,mayo,llegadas pasajeros Nacionales,12
TOLIMA,CHAPARRAL,2018,mayo,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2018,junio,llegadas pasajeros Nacionales,11
TOLIMA,CHAPARRAL,2018,junio,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2018,julio,llegadas pasajeros Nacionales,4
TOLIMA,CHAPARRAL,2018,julio,Visitantes extranjeros no residentes,3
TOLIMA,CHAPARRAL,2018,agosto,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2018,agosto,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2018,septiembre,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2018,septiembre,Visitantes extranjeros no residentes,4
TOLIMA,CHAPARRAL,2018,octubre,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2018,octubre,Visitantes extranjeros no residentes,5
TOLIMA,CHAPARRAL,2018,noviembre,llegadas pasajeros Nacionales,10
TOLIMA,CHAPARRAL,2018,noviembre,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2018,diciembre,llegadas pasajeros Nacionales,14
TOLIMA,CHAPARRAL,2018,diciembre,Visitantes extranjeros no residentes,3
TOLIMA,CHAPARRAL,2019,enero,llegadas pasajeros Nacionales,16
TOLIMA,CHAPARRAL,2019,enero,Visitantes extranjeros no residentes,4
TOLIMA,CHAPARRAL,2019,febrero,llegadas pasajeros Nacionales,10
TOLIMA,CHAPARRAL,2019,marzo,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2019,abril,llegadas pasajeros Nacionales,12
TOLIMA,CHAPARRAL,2019,abril,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2019,mayo,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2019,mayo,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2019,junio,llegadas pasajeros Nacionales,14
TOLIMA,CHAPARRAL,2019,junio,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2019,julio,Visitantes extranjeros no residentes,12
TOLIMA,CHAPARRAL,2019,julio,llegadas pasajeros Nacionales,10
TOLIMA,CHAPARRAL,2019,agosto,llegadas pasajeros Nacionales,12
TOLIMA,CHAPARRAL,2019,agosto,Visitantes extranjeros no residentes,4
TOLIMA,CHAPARRAL,2019,septiembre,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2019,septiembre,Visitantes extranjeros no residentes,3
TOLIMA,CHAPARRAL,2019,octubre,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2019,octubre,Visitantes extranjeros no residentes,4
TOLIMA,CHAPARRAL,2019,noviembre,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2019,noviembre,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2019,diciembre,llegadas pasajeros Nacionales,10
TOLIMA,CHAPARRAL,2019,diciembre,Visitantes extranjeros no residentes,3
TOLIMA,CHAPARRAL,2020,enero,llegadas pasajeros Nacionales,4
TOLIMA,CHAPARRAL,2020,enero,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2020,febrero,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2020,febrero,Visitantes extranjeros no residentes,5
TOLIMA,CHAPARRAL,2020,marzo,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2020,marzo,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2020,abril,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2020,mayo,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2020,junio,llegadas pasajeros Nacionales,10
TOLIMA,CHAPARRAL,2020,julio,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2020,agosto,llegadas pasajeros Nacionales,8
TOLIMA,CHAPARRAL,2020,septiembre,llegadas pasajeros Nacionales,6
TOLIMA,CHAPARRAL,2020,octubre,llegadas pasajeros Nacionales,2
TOLIMA,CHAPARRAL,2020,noviembre,llegadas pasajeros Nacionales,4
TOLIMA,CHAPARRAL,2020,diciembre,llegadas pasajeros Nacionales,4
TOLIMA,CHAPARRAL,2020,diciembre,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2021,enero,Visitantes extranjeros no residentes,5
TOLIMA,CHAPARRAL,2021,enero,llegadas pasajeros Nacionales,2
TOLIMA,CHAPARRAL,2021,febrero,llegadas pasajeros Nacionales,2
TOLIMA,CHAPARRAL,2021,febrero,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2021,marzo,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,abril,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,mayo,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,junio,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2021,junio,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,julio,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,agosto,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2021,agosto,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,septiembre,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2021,septiembre,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,octubre,Visitantes extranjeros no residentes,4
TOLIMA,CHAPARRAL,2021,octubre,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,noviembre,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2021,diciembre,Visitantes extranjeros no residentes,3
TOLIMA,CHAPARRAL,2021,diciembre,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2022,enero,Visitantes extranjeros no residentes,6
TOLIMA,CHAPARRAL,2022,enero,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2022,febrero,Visitantes extranjeros no residentes,2
TOLIMA,CHAPARRAL,2022,febrero,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2022,marzo,llegadas pasajeros Nacionales,4
TOLIMA,CHAPARRAL,2022,marzo,Visitantes extranjeros no residentes,1
TOLIMA,CHAPARRAL,2022,abril,llegadas pasajeros Nacionales,12
TOLIMA,CHAPARRAL,2022,abril,Visitantes extranjeros no residentes,3
TOLIMA,CHAPARRAL,2022,mayo,Visitantes extranjeros no residentes,3
TOLIMA,CHAPARRAL,2022,mayo,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2022,junio,Visitantes extranjeros no residentes,8
TOLIMA,CHAPARRAL,2022,junio,llegadas pasajeros Nacionales,0
TOLIMA,CHAPARRAL,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,566
TOLIMA,CHAPARRAL,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,425
TOLIMA,CHAPARRAL,2022,julio,Prestadores de servicios turísticos activos en RNT,32
TOLIMA,CHAPARRAL,2022,julio,Establecimientos de alojamiento y hospedaje,25
TOLIMA,CHAPARRAL,2022,julio,Visitantes extranjeros no residentes,10
TOLIMA,COELLO,2018,marzo,Visitantes extranjeros no residentes,1
TOLIMA,COELLO,2019,febrero,Visitantes extranjeros no residentes,1
TOLIMA,COELLO,2019,junio,Visitantes extranjeros no residentes,2
TOLIMA,COELLO,2020,noviembre,Visitantes extranjeros no residentes,1
TOLIMA,COELLO,2020,diciembre,Visitantes extranjeros no residentes,1
