anio,mes,departamento,municipio,indicador,atractivo,categoria,colegio,prestador,registro_nacional_de_turismo,direccion,pais_origen,valor
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Australia,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Bolivia,4.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Brasil,12.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Bulgaria,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Canadá,7.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Chile,13.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,China,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Croacia,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Cuba,5.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Dinamarca,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Ecuador,40.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,España,19.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,129.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Francia,11.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Georgia,2.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Guatemala,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Honduras,2.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Italia,9.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,México,16.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Panamá,10.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,3.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Perú,12.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Polonia,2.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Portugal,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Puerto Rico,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,13.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Rusia,2.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Suiza,2.0
2018,5,HUILA,,Visitantes No Residentes total por departamento,,,,,,,,350.0
2018,5,HUILA,Acevedo,Visitantes por atractivo,Parque Nacional Natural Cueva de los Guacharos,,,,,,,46.0
2018,6,HUILA,ACEVEDO,Visitantes a Parques Nacionales Naturales,,,,,,,,49
2018,6,HUILA,AIPE,Visitantes extranjeros no residentes,,,,,,,,3
2018,6,HUILA,ALGECIRAS,Visitantes extranjeros no residentes,,,,,,,,1
2018,6,HUILA,CAMPOALEGRE,Visitantes extranjeros no residentes,,,,,,,,3
2018,6,HUILA,GUADALUPE,Visitantes extranjeros no residentes,,,,,,,,2
2018,6,HUILA,HOBO,Visitantes extranjeros no residentes,,,,,,,,2
2018,6,HUILA,LA ARGENTINA,Visitantes extranjeros no residentes,,,,,,,,3
2018,6,HUILA,LA PLATA,Visitantes extranjeros no residentes,,,,,,,,14
2018,6,HUILA,NEIVA,Llegadas internacionales,,,,,,,,397
2018,6,HUILA,NEIVA,Salidas internacionales,,,,,,,,402
